date,target_type,target,horizon,direction,info_type,title,source_url,publisher,strength,confidence,source_weight,event_tag
2026-03-16,market,MARKET,short,neutral,news,董事长被留置，速达股份回应：公司生产经营情况正常,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,董承非最新发声：智能化将重塑汽车行业属性,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,蒋育翔：在深化协同中创造更大价值,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,蒙草生态联合体中标2.77亿元沙漠锁边项目 深耕生态修复领域,,新浪财经,4,0.82,0.85,contract_win
2026-03-16,market,MARKET,short,neutral,news,蓝特光学2025年报解读：营收增48.52%至15.36亿元 净利润增76.31%至3.89亿元,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,bearish,news,蓝特光学拟开展5亿元外汇套期保值业务 防范汇率波动风险,,新浪财经,3,0.74,0.85,
2026-03-16,market,MARKET,short,bullish,news,蔚来余东明：世界模型更新后首月，辅助驾驶使用率环比提升超 80%,,同花顺,3,0.74,0.85,
2026-03-16,market,MARKET,short,bullish,news,蚂蚁加速切入券商业务，要约收购耀才证券获批准，交易预计3月30日完成,,华尔街见闻,4,0.82,0.85,regulatory_positive
2026-03-16,market,MARKET,short,bullish,news,行云科技子公司中标重大设备租赁项目 金额超公司总资产100%,,新浪财经,4,0.82,0.85,contract_win
2026-03-16,market,MARKET,short,bullish,news,行云科技：中标重大设备租赁项目,,同花顺,4,0.82,0.85,contract_win
2026-03-16,market,MARKET,short,neutral,news,补牙被标“精神病史”，泰康系口腔连锁遭遇信任拷问,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,裴岷山与四川省副省长胡云举行会谈并调研在蓉有关单位,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,西安大兴医院引进国家级耳鼻喉顶尖团队 西北患者告别跨省就医,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,西班牙：不考虑参与欧盟提出的霍尔木兹海峡护航行动,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,解读中国经济开年成绩单：稳字当头，服务消费升温,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,警惕！这些打着数字人民币旗号的套路千万避开,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bearish,news,警方已立案！深圳一企业突然“爆雷”，多人仍在维权,,同花顺,4,0.82,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,记者手记：从三个关键词看服装产业拔节生长,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,语音房如何“收割”未成年人?10岁孩子两天打赏近2万元,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,谁在花钱？2026年前两月烟酒、金银珠宝消费猛增,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,调查！中东“断油”冲击波下的东莞塑胶市场：原料一小时一个价，货车排队24小时提不到货,,同花顺,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,bearish,news,豫园股份回应上交所监管函 详解2025年预亏48亿元原因,,新浪财经,4,0.82,0.85,regulatory_negative
2026-03-16,market,MARKET,short,bullish,news,贝仕达克拟斥资1.8亿元进行现金管理 提升闲置资金使用效率,,新浪财经,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,贝壳：2025年实现净收入946亿元,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,贝斯美：涉嫌未按规定履行要约收购义务及信披违法违规，实控人陈峰拟被罚款450万元,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,财政部修改《节能减排补助资金管理暂行办法》，涉及氢能综合应用试点,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,财达证券临时股东会高票通过两大议案 信用交易规模获调增,,新浪财经,2,0.62,0.85,regulatory_positive
2026-03-16,market,MARKET,short,neutral,news,贵阳，数据交易与绿色算力先锋之城,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,资金“入琼”+跨境金融 海南资本市场的“时”与“势”,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,赏花经济带动乡村振兴，让小山村变身热门旅游目的地,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bearish,news,赞宇科技印尼子公司：裁定破产系恶意诉讼，已上诉！,,新浪财经,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,赵春峰司长与新加坡贸工部东北亚司司长陈凤娥举行工作会谈,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,赵锁成参赞拜会东帝汶交通与通讯部顾问,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,超20万OpenClaw实例暴露于互联网，近9%存在风险,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,迈向万亿级市场 2026全屋智能将进入爆发元年,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,运城市市场监管局传达学习习近平总书记在全国两会期间的重要讲话和全国两会精神,,同花顺,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,bullish,news,近40万用户完成信用“重生”，平安银行信用卡以金融温度守护安心消费,,新浪财经,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,透视《个人贷款业务明示综合融资成本规定》,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,逐浪“AI+医疗”新蓝海，广州越秀如何用400亿产业底牌引爆人才强磁场？,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,速达股份实控人、董事长被留置 公司生产经营情况正常,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,速达股份实际控制人、董事长李锡元被留置,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,速达股份董事长李锡元被留置,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,速达股份：公司实控人、董事长李锡元被留置,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,造假“专家人设”、产品暴利“收割”老年人 私域虚假营销为何防不胜防,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,遭知名打假人举报人工添加角黄素，黄天鹅创始人：我们没做错什么,,凤凰财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,邦普循环与宜昌签约先进电池材料新项目,,同花顺,4,0.82,0.85,
2026-03-16,market,MARKET,short,bearish,news,邵阳液压回复深交所问询函 详解标的资产业绩波动与境外业务风险,,新浪财经,4,0.82,0.85,regulatory_negative
2026-03-16,market,MARKET,short,bearish,news,邵阳液压回复深交所问询函 详解标的资产业绩波动及境外业务风险,,新浪财经,4,0.82,0.85,regulatory_negative
2026-03-16,market,MARKET,short,bearish,news,邵阳液压更新发行股份购买资产并募集配套资金事项问询函回复,,新浪财经,3,0.74,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,郑州入选！创建国家新型工业化示范区首批城市名单公布,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,郑州公布2026年汽车以旧换新申请渠道,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,释放1.1万亩土地、预计带动1500亿投资 上海“大手笔”持续优化营商环境,,财联社,2,0.62,0.85,guidance_positive
2026-03-16,market,MARKET,short,neutral,news,重庆啤酒2025年净赚12.31亿元 花近13亿元打广告？能反超燕京啤酒吗,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,重庆啤酒总裁李志刚：深挖大消费场景 抢抓新增长机遇,,同花顺,3,0.74,0.85,
2026-03-16,market,MARKET,short,bullish,news,重庆啤酒总裁李志刚：深挖大消费场景 抢抓新增长机遇,,中证网,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,重庆水务集团党委研究部署树立和践行正确政绩观学习教育工作,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,金房能源2025年报解读：净利润大增176.06% 筹资现金流暴增502.87%,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,金融监管总局最新部署！,,同花顺,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,金融监管总局约谈五家平台运营机构 要求规范借贷业务,,同花顺,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,金融监管总局：加快健全金融法治 深化金融领域“黑灰产”整治,,同花顺,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,金融监管总局：加快建立与房地产发展新模式相适应的融资制度,,中新经纬,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,金融监管总局：研究多元化补充中小金融机构资本,,同花顺,2,0.62,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,金融知识进企业共筑消费安全防线,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,鏖战秦巴山，冲刺2027年建成！,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,钧天一号04A星等8颗卫星成功发射,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,铜峰电子2025年报解读：净利润增25.24% 筹资现金流扭亏增149.77%,,新浪财经,4,0.82,0.85,earnings_positive
2026-03-16,market,MARKET,short,bullish,news,铜峰电子拟回购注销21.44万股限制性股票 注册资本将减少至6.3049亿元,,新浪财经,4,0.82,0.85,share_increase
2026-03-16,market,MARKET,short,neutral,news,银河期货赴河北县域开展定向帮扶活动,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,银行如何看待“个人贷款息费新规”？业内：有利于缓解贷款罚息争议，利好头部机构,,财联社,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,长缆科技2025年报解读：净利润增79.11% 财务费用同比大增227.59%,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,长缆科技2025年报解读：净利润增79.11% 财务费用增227.59%,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,长缆科技控股子公司获批开展商品期货套期保值 保证金上限1000万元,,新浪财经,4,0.82,0.85,regulatory_positive
2026-03-16,market,MARKET,short,neutral,news,门头沟将打造开门迎春消费盛宴,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,问题内容已下架 拓竹科技与泡泡玛特达成和解,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,阳光保险2025财报透视：多项核心指标增长，寿险新业务价值高增48%,,华尔街见闻,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,阿克苏诺贝尔新增第四家国家级绿色工厂 以绿色产能赋能高端制造升级,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,阿米巴经营首训会举办 开启成本精细化管理新篇章,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,阿里以Token为名新设AI事业群 由吴泳铭直接负责,,财新网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,阿里巴巴成立Alibaba Token Hub 全力迎战AI Agent时代,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,阿里巴巴成立Token事业群，“B端AI”方向悟空事业部首次曝光,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,阿里巴巴成立新事业群 争夺AI Agent市场,,财联社,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,阿里成立ATH，以Token重构AI时代组织引擎,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,阿里给Token建立了一座“内部央行”,,华尔街见闻,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,陈家强：为吸引国际企业来香港上市 建议增设互联互通绿色通道,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,陈得信与北京市政协主席魏小东举行工作会谈,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,降低工伤发生率，九部门出台行动计划,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,陕西专精特新“小巨人”企业培育再创佳绩,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,难题面前为何总能看到他们的身影？,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,集团召开2026年重点工作督办调度会,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,集团召开3月份安全工作会议,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,零重力飞机工业获1.5亿元锡创投融资 签约落地无锡惠山,,同花顺,4,0.82,0.85,
2026-03-16,market,MARKET,short,neutral,news,霍尔木兹海峡何时打通成迷，小摩研报：超配中国油轮和干散货航运龙头公司,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,霍尔木兹海峡现通航迹象，美股指高开，纳指涨1%，WTI原油日内跌幅达3%，现货黄金重回5000美元,,华尔街见闻,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,霍尔木兹海峡现通航迹象，美股期货涨幅扩大，WTI原油日内跌幅达3%，现货黄金重回5000美元,,华尔街见闻,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,青岛国资搭桥，浙江“小巨人”北上建厂,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,韦韬会见先导科技和国元证券负责人,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,韩国今年将投2322亿韩元支持国际联合研发,,同花顺,2,0.62,0.85,regulatory_positive
2026-03-16,market,MARKET,short,neutral,news,韩股巨震背后——散户加杠杆押注三星和SK海力士,,华尔街见闻,2,0.62,0.85,
2026-03-16,market,MARKET,short,bearish,news,顾客投诉在刘文祥麻辣烫吃出“刀尖”，市场监管部门：已立案调查,,同花顺,4,0.82,0.85,regulatory_negative
2026-03-16,market,MARKET,short,neutral,news,频闪敏感用户痛点：三星 Galaxy S26 系列手机坚守 480Hz 低频 PWM 调光,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,风口之上：广东春招首设OPC专区，打响“超级个体”AI创业,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,香港创新科技及工业局局长：配合“十五五”规划推进新型工业化,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,香港获得日内瓦国际发明展多项大奖,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,马上消费金融撤回IPO辅导备案，消金上市缘何难成行,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,马斯克也要造“AI分析师”：xAI大举招聘金融专家训练Grok,,财联社,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,高光谱遥感卫星“大佛号”成功发射,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,高光谱遥感卫星“大佛号”成功发射,,中证网,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,高凌信息拟收购凯睿星通控股权 此前标的公司曾与东珠生态“议亲”|速读公告,,财联社,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,高凌信息拟收购凯睿星通控股权 此前标的公司曾与东珠生态“议亲”|速读公告,,新浪财经,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,高盛付思：AI、反内卷与出海是驱动未来五年盈利增长的关键,,同花顺,4,0.82,0.85,earnings_positive
2026-03-16,market,MARKET,short,neutral,news,高盛付思：筛选优质出海企业需关注三大特质,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,高盛：伊朗战争虽引发石油冲击，但不会造成广泛供应链危机,,财联社,2,0.62,0.85,
2026-03-16,market,MARKET,short,bullish,news,鱼泡直聘创始人回应：相关功能已下架并完成整改,,同花顺,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,鸡蛋打假：角黄素争议背后的“零添加”焦虑,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,鸡蛋检出角黄素！黄天鹅披露千万成本自证,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,neutral,news,黑龙江双鸭山2026年度“市委书记进校园”引才活动启幕,,同花顺,2,0.62,0.85,
2026-03-16,market,MARKET,short,bearish,news,龙建股份507万元募集资金专户遭冻结后迅速解冻 占募资净额0.51%影响有限,,新浪财经,3,0.74,0.85,
2026-03-16,market,MARKET,short,neutral,news,（国际观察）守住3%赤字红线 印尼政府面临现实考验,,中新经纬,2,0.62,0.85,
